Unnamed: 0,date,acdc,load,pv,ess_charge,ess_discharge,workday,price,fee
540,2023-09-19 4:00,71.6,71.04,0,0,0,1,94,6730.4
541,2023-09-19 5:00,86.2,87.36,0,0,0,1,94,8102.8
542,2023-09-19 6:00,86.5,87.56,0,0,0,1,94,8131
543,2023-09-19 7:00,99.8,109.53,6.3,0,0,1,94,9381.2
544,2023-09-19 8:00,126.3,158.91,26.1,0,0,1,94,11872.2
545,2023-09-19 9:00,151.2,202.24,47.9,0,0,1,116.5,17614.8
546,2023-09-19 10:00,139,226.52,82.9,0,0,1,116.5,16193.5
547,2023-09-19 11:00,155,235.13,78.7,0,0,1,116.5,18057.5
548,2023-09-19 12:00,131.1,233.57,102.3,0,0,1,116.5,15273.15
549,2023-09-19 13:00,127.4,232.06,105,0,0,1,116.5,14842.1
550,2023-09-19 14:00,102.5,239.2,133.3,0,0,1,147.2,15088
551,2023-09-19 15:00,114.5,232.36,120.1,0,0,1,147.2,16854.4
552,2023-09-19 16:00,185.9,231.51,50.1,0,0,1,147.2,27364.48
553,2023-09-19 17:00,192.6,203.49,25.7,0,0,1,147.2,28350.72
554,2023-09-19 18:00,192.8,187.55,1,0,0,1,116.5,22461.2
555,2023-09-19 19:00,184,172.84,0,0,0,1,116.5,21436
556,2023-09-19 20:00,170.4,162.17,0,0,0,1,116.5,19851.6
557,2023-09-19 21:00,125.4,116.36,0,0,0,1,116.5,14609.1
558,2023-09-19 22:00,87.2,87.86,0,0,0,1,94,8196.8
559,2023-09-19 23:00,57.9,58.96,0,0,0,1,94,5442.6
560,2023-09-20 0:00,39.9,30.16,0,0,0,1,94,3750.6
561,2023-09-20 1:00,28.8,30.01,0,0,0,1,94,2707.2
562,2023-09-20 2:00,43,29.96,0,0,0,1,94,4042
563,2023-09-20 3:00,43.3,30.08,0,0,0,1,94,4070.2
564,2023-09-20 4:00,71.9,58.72,0,0,0,1,94,6758.6
565,2023-09-20 5:00,86.2,86.94,0,0,0,1,94,8102.8
566,2023-09-20 6:00,86.5,87.64,0,0,0,1,94,8131
567,2023-09-20 7:00,110.3,103.59,0.1,0,0,1,94,10368.2
568,2023-09-20 8:00,144.1,144.58,7.7,0,0,1,94,13545.4
569,2023-09-20 9:00,180.6,202.42,19,0,0,1,116.5,21039.9
570,2023-09-20 10:00,200.3,220.28,21.7,0,0,1,116.5,23334.95
571,2023-09-20 11:00,212.3,231.49,22,0,0,1,116.5,24732.95
572,2023-09-20 12:00,226.4,231.65,6.6,0,0,1,116.5,26375.6
573,2023-09-20 13:00,214.6,231.44,16.4,0,0,1,116.5,25000.9
574,2023-09-20 14:00,216.2,231.57,18.9,0,0,1,147.2,31824.64
575,2023-09-20 15:00,223.9,231.69,10.4,0,0,1,147.2,32958.08
576,2023-09-20 16:00,229.9,231.5,2.1,0,0,1,147.2,33841.28
577,2023-09-20 17:00,214.6,203.08,0.7,0,0,1,147.2,31589.12
578,2023-09-20 18:00,195.2,182.6,0,0,0,1,116.5,22740.8
579,2023-09-20 19:00,186,174.16,0,0,0,1,116.5,21669
580,2023-09-20 20:00,172.5,167.18,0,0,0,1,116.5,20096.25
581,2023-09-20 21:00,128.9,116.95,0,0,0,1,116.5,15016.85
582,2023-09-20 22:00,89.4,87.98,0,0,0,1,94,8403.6
583,2023-09-20 23:00,58.1,59.18,0,0,0,1,94,5461.4
584,2023-09-21 0:00,42.3,30.17,0,0,0,1,94,3976.2
585,2023-09-21 1:00,29.1,29.96,0,0,0,1,94,2735.4
586,2023-09-21 2:00,42.8,29.97,0,0,0,1,94,4023.2
587,2023-09-21 3:00,43.2,30,0,0,0,1,94,4060.8
588,2023-09-21 4:00,71.4,58.37,0,0,0,1,94,6711.6
589,2023-09-21 5:00,86.1,86.97,0,0,0,1,94,8093.4
590,2023-09-21 6:00,86.5,87.49,0,0,0,1,94,8131
591,2023-09-21 7:00,110.6,101.43,0,0,0,1,94,10396.4
592,2023-09-21 8:00,130.6,143.42,21.4,0,0,1,94,12276.4
593,2023-09-21 9:00,179.6,201.96,18,0,0,1,116.5,20923.4
594,2023-09-21 10:00,199.5,214.8,22.2,0,0,1,116.5,23241.75
595,2023-09-21 11:00,169.5,231.45,62.2,0,0,1,116.5,19746.75
596,2023-09-21 12:00,151.2,231.53,80.9,0,0,1,116.5,17614.8
597,2023-09-21 13:00,154,231.55,76.5,0,0,1,116.5,17941
598,2023-09-21 14:00,186.7,231.51,47.8,0,0,1,147.2,27482.24
599,2023-09-21 15:00,191.3,230.93,41.7,0,0,1,147.2,28159.36
600,2023-09-21 16:00,221.6,232.1,7.2,0,0,1,147.2,32619.52
601,2023-09-21 17:00,208.3,202.05,3.4,0,0,1,147.2,30661.76
602,2023-09-21 18:00,188.7,173.94,0,0,0,1,116.5,21983.55
603,2023-09-21 19:00,181.3,174.13,0,0,0,1,116.5,21121.45
604,2023-09-21 20:00,168.1,154.81,0,0,0,1,116.5,19583.65
605,2023-09-21 21:00,122.9,115.66,0,0,0,1,116.5,14317.85
606,2023-09-21 22:00,86,86.8,0,0,0,1,94,8084
607,2023-09-21 23:00,57.6,58.7,0,0,0,1,94,5414.4
608,2023-09-22 0:00,38.3,29.8,0,0,0,1,94,3600.2
609,2023-09-22 1:00,28.9,30.01,0,0,0,1,94,2716.6
610,2023-09-22 2:00,43.1,29.99,0,0,0,1,94,4051.4
611,2023-09-22 3:00,43.8,30.57,0,0,0,1,94,4117.2
612,2023-09-22 4:00,72.3,59.29,0,0,0,1,94,6796.2
613,2023-09-22 5:00,86.4,87.56,0,0,0,1,94,8121.6
614,2023-09-22 6:00,85.8,87.54,0.7,0,0,1,94,8065.2
615,2023-09-22 7:00,87.3,94.41,18.3,0,0,1,94,8206.2
616,2023-09-22 8:00,91.7,147.78,62.5,0,0,1,94,8619.8
617,2023-09-22 9:00,64.4,202.75,134,0,0,1,116.5,7502.6
618,2023-09-22 10:00,63,221.9,158.1,0,0,1,116.5,7339.5
619,2023-09-22 11:00,89.4,231.91,144.8,0,0,1,116.5,10415.1
620,2023-09-22 12:00,77.2,231.62,155.8,0,0,1,116.5,8993.8
621,2023-09-22 13:00,99.5,231.65,132.8,0,0,1,116.5,11591.75
622,2023-09-22 14:00,82.8,231.56,152.9,0,0,1,147.2,12188.16
623,2023-09-22 15:00,102.8,231.45,130.6,0,0,1,147.2,15132.16
624,2023-09-22 16:00,153,231.44,77.1,0,0,1,147.2,22521.6
625,2023-09-22 17:00,190.4,203.11,20.3,0,0,1,147.2,28026.88
626,2023-09-22 18:00,192,177.53,0,0,0,1,116.5,22368
627,2023-09-22 19:00,184.4,173.33,0,0,0,1,116.5,21482.6
628,2023-09-22 20:00,169.8,157.64,0,0,0,1,116.5,19781.7
629,2023-09-22 21:00,126.2,116.81,0,0,0,1,116.5,14702.3
630,2023-09-22 22:00,86.9,87.96,0,0,0,1,94,8168.6
631,2023-09-22 23:00,58,58.85,0,0,0,1,94,5452
632,2023-09-23 0:00,39.9,29.92,0,0,0,0,94,3750.6
633,2023-09-23 1:00,35.2,29.9,0,0,0,0,94,3308.8
634,2023-09-23 2:00,31.3,29.92,0,0,0,0,94,2942.2
635,2023-09-23 3:00,30.9,29.91,0,0,0,0,94,2904.6
636,2023-09-23 4:00,30.9,29.92,0,0,0,0,94,2904.6
637,2023-09-23 5:00,29.6,29.94,0,0,0,0,94,2782.4
638,2023-09-23 6:00,30.8,29.98,0.8,0,0,0,94,2895.2
639,2023-09-23 7:00,22.3,29.99,10.6,0,0,0,94,2096.2
640,2023-09-23 8:00,1.7,29.96,60,0,0,0,94,159.8
641,2023-09-23 9:00,0,29.81,100.7,0,0,0,116.5,0
642,2023-09-23 10:00,0,30.03,117.5,0,0,0,116.5,0
643,2023-09-23 11:00,0,29.7,122.4,0,0,0,116.5,0
644,2023-09-23 12:00,0,30.12,85.5,0,0,0,116.5,0
645,2023-09-23 13:00,0,29.86,91.5,0,0,0,116.5,0
646,2023-09-23 14:00,0,30.02,91.5,0,0,0,147.2,0
647,2023-09-23 15:00,8.9,29.94,45,0,0,0,147.2,1310.08
648,2023-09-23 16:00,17,29.96,41.9,0,0,0,147.2,2502.4
649,2023-09-23 17:00,39.1,29.98,3.4,0,0,0,147.2,5755.52
650,2023-09-23 18:00,43.2,29.89,0,0,0,0,116.5,5032.8
651,2023-09-23 19:00,43.2,29.92,0,0,0,0,116.5,5032.8
652,2023-09-23 20:00,43.2,29.91,0,0,0,0,116.5,5032.8
653,2023-09-23 21:00,43.2,29.91,0,0,0,0,116.5,5032.8
654,2023-09-23 22:00,43.2,29.93,0,0,0,0,94,4060.8
655,2023-09-23 23:00,36.6,29.95,0,0,0,0,94,3440.4
656,2023-09-24 0:00,35.4,29.89,0,0,0,0,94,3327.6
657,2023-09-24 1:00,36.1,29.98,0,0,0,0,94,3393.4
658,2023-09-24 2:00,30.7,29.92,0,0,0,0,94,2885.8
659,2023-09-24 3:00,30.7,29.92,0,0,0,0,94,2885.8
660,2023-09-24 4:00,30.8,29.88,0,0,0,0,94,2895.2
661,2023-09-24 5:00,29.2,29.91,0,0,0,0,94,2744.8
662,2023-09-24 6:00,30.7,29.88,0.3,0,0,0,94,2885.8
663,2023-09-24 7:00,14.9,29.93,21.5,0,0,0,94,1400.6
664,2023-09-24 8:00,0,29.91,74.7,0,0,0,94,0
665,2023-09-24 9:00,0,29.94,117.2,0,0,0,116.5,0
666,2023-09-24 10:00,0,29.96,133,0,0,0,116.5,0
667,2023-09-24 11:00,0,29.93,160.1,0,0,0,116.5,0
668,2023-09-24 12:00,0,29.91,173.6,0,0,0,116.5,0
669,2023-09-24 13:00,0,29.93,161.5,0,0,0,116.5,0
670,2023-09-24 14:00,0,29.91,159.3,0,0,0,147.2,0
671,2023-09-24 15:00,0,29.96,113.6,0,0,0,147.2,0
672,2023-09-24 16:00,1.3,29.96,63.4,0,0,0,147.2,191.36
673,2023-09-24 17:00,25.5,29.96,15.2,0,0,0,147.2,3753.6
674,2023-09-24 18:00,43.3,29.93,0,0,0,0,116.5,5044.45
675,2023-09-24 19:00,43.3,30.07,0,0,0,0,116.5,5044.45
676,2023-09-24 20:00,43.1,29.93,0,0,0,0,116.5,5021.15
677,2023-09-24 21:00,43.3,29.96,0,0,0,0,116.5,5044.45
678,2023-09-24 22:00,43,29.87,0,0,0,0,94,4042
679,2023-09-24 23:00,37.6,29.94,0,0,0,0,94,3534.4
680,2023-09-25 0:00,36.1,29.93,0,0,0,1,94,3393.4
681,2023-09-25 1:00,28.8,29.94,0,0,0,1,94,2707.2
682,2023-09-25 2:00,42.5,29.92,0,0,0,1,94,3995
683,2023-09-25 3:00,43.9,30.14,0,0,0,1,94,4126.6
684,2023-09-25 4:00,71.8,58.75,0,0,0,1,94,6749.2
685,2023-09-25 5:00,86.4,87.52,0,0,0,1,94,8121.6
686,2023-09-25 6:00,86.5,87.51,0,0,0,1,94,8131
687,2023-09-25 7:00,95.8,96,11.5,0,0,1,94,9005.2
688,2023-09-25 8:00,123.5,144.63,28.4,0,0,1,94,11609
689,2023-09-25 9:00,149.2,201.71,48.1,0,0,1,116.5,17381.8
690,2023-09-25 10:00,177,212.76,43.6,0,0,1,116.5,20620.5
691,2023-09-25 11:00,178.8,231.13,52.8,0,0,1,116.5,20830.2
692,2023-09-25 12:00,113.9,231.85,118.3,0,0,1,116.5,13269.35
693,2023-09-25 13:00,141.7,231.48,89.2,0,0,1,116.5,16508.05
694,2023-09-25 14:00,157,231.54,77.9,0,0,1,147.2,23110.4
695,2023-09-25 15:00,121.5,231.54,110,0,0,1,147.2,17884.8
696,2023-09-25 16:00,200.1,231.51,28.9,0,0,1,147.2,29454.72
697,2023-09-25 17:00,207.3,202.34,5.3,0,0,1,147.2,30514.56
698,2023-09-25 18:00,189.8,175.73,0,0,0,1,116.5,22111.7
699,2023-09-25 19:00,179.7,171.39,0,0,0,1,116.5,20935.05
700,2023-09-25 20:00,169.7,156.04,0,0,0,1,116.5,19770.05
701,2023-09-25 21:00,126.8,118.41,0,0,0,1,116.5,14772.2
702,2023-09-25 22:00,85.6,87.6,0,0,0,1,94,8046.4
703,2023-09-25 23:00,46.4,45.6,0,0,0,1,94,4361.6
704,2023-10-11 22:00,74.8,114.11,15,0,0,1,94,7031.2
705,2023-10-11 23:00,0,0,0,0,0,1,94,0
706,2023-10-12 0:00,0,0,0,0,0,1,94,0
707,2023-10-12 1:00,0,0,0,0,0,1,94,0
708,2023-10-12 2:00,0,0,0,0,0,1,94,0
709,2023-10-12 3:00,0,0,0,0,0,1,94,0
710,2023-10-12 4:00,0,0,0,0,0,1,94,0
711,2023-10-12 5:00,0,0,0,0,0,1,94,0
712,2023-10-12 6:00,0,0,0,0,0,1,94,0
713,2023-10-12 7:00,0,0,0,0,0,1,94,0
714,2023-10-12 8:00,0,0,0,0,0,1,94,0
715,2023-10-12 9:00,0,0,0,0,0,1,116.5,0
716,2023-10-12 10:00,0,0,0,0,0,1,116.5,0
717,2023-10-12 11:00,-65701.8,-851.21,-25377.7,0,0,1,116.5,-7654259.7
718,2023-10-12 12:00,2.12,2,0,0,0,1,116.5,246.98
719,2023-10-12 13:00,0.32,0,0,0,0,1,116.5,37.28
720,2023-10-12 14:00,0.21,11.7,0,0.03,0,1,147.2,30.912
721,2023-10-12 15:00,0.05,0.34,0,0,0,1,147.2,7.36
722,2023-10-12 16:00,1.82,92.52,58.52,0.01,0,1,147.2,267.904
723,2023-10-12 17:00,1.85,156.57,96.55,0.01,0,1,147.2,272.32
724,2023-10-12 18:00,0.08,70.07,3.46,1.16,0,1,116.5,9.32
725,2023-10-12 19:00,0.31,123.2,0.02,0.01,0,1,116.5,36.115
726,2023-10-12 20:00,0,0,0,0,0,1,116.5,0
727,2023-10-12 21:00,0,0,0,0,0,1,116.5,0
728,2023-10-12 22:00,0,0,0,0,0,1,94,0
729,2023-10-12 23:00,0,0,0,0,0,1,94,0
730,2023-10-13 0:00,0,0,0,0,0,1,94,0
731,2023-10-13 1:00,0,0,0,0,0,1,94,0
732,2023-10-13 2:00,0,0,0,0,0,1,94,0
733,2023-10-13 3:00,0,0,0,0,0,1,94,0
734,2023-10-13 4:00,0,0,0,0,0,1,94,0
735,2023-10-13 5:00,0,0,0,0,0,1,94,0
736,2023-10-13 6:00,0,0,0,0,0,1,94,0
737,2023-10-13 7:00,0,0,0,0,0,1,94,0
738,2023-10-13 8:00,0,0,0,0,0,1,94,0
739,2023-10-13 9:00,0,0,0,0,0,1,116.5,0
740,2023-10-13 10:00,0,0,0,0,0,1,116.5,0
741,2023-10-13 11:00,0,0,0,0,0,1,116.5,0
742,2023-10-13 12:00,0,0,0,0,0,1,116.5,0
743,2023-10-13 13:00,0,0,0,0,0,1,116.5,0
744,2023-10-13 14:00,0,0,0,0,0,1,147.2,0
745,2023-10-13 15:00,0,0,0,0,0,1,147.2,0
746,2023-10-13 16:00,0,0,0,0,0,1,147.2,0
747,2023-10-13 17:00,0,0,0,0,0,1,147.2,0
748,2023-10-13 18:00,0,0,0,0,0,1,116.5,0
749,2023-10-13 19:00,0,0,0,0,0,1,116.5,0
750,2023-10-16 16:00,31.7,0,0.04,31.72,0,1,147.2,4666.24
751,2023-10-16 17:00,144.87,0,15.2,188.93,0,1,147.2,21324.864
752,2023-10-16 18:00,0,0,0,0,0,1,116.5,0
753,2023-10-16 19:00,0,0,0,0,0,1,116.5,0
754,2023-10-16 20:00,0,0,0,0,0,1,116.5,0
755,2023-10-16 21:00,0,0,0,0,0,1,116.5,0
756,2023-10-16 22:00,0,0,0,0,0,1,94,0
757,2023-10-16 23:00,0,0,0,0,0,1,94,0
758,2023-10-17 0:00,0,0,0,0,0,1,94,0
759,2023-10-17 1:00,0,0,0,0,0,1,94,0
760,2023-10-17 2:00,0,0,0,0,0,1,94,0
761,2023-10-17 3:00,0,0,0,0,0,1,94,0
762,2023-10-17 4:00,0,0,0,0,0,1,94,0
763,2023-10-17 5:00,0,0,0,0,0,1,94,0
764,2023-10-17 6:00,0,0,0,0,0,1,94,0
765,2023-10-17 14:00,-147.35,29.13,0,-193.96,0,1,147.2,-21689.92
766,2023-10-17 15:00,204.29,244.52,40.32,41.9,0,1,147.2,30071.488
767,2023-10-17 16:00,167.22,217.06,49.28,0.31,0,1,147.2,24614.784
768,2023-10-17 17:00,106.73,140.27,35.95,0.07,-30.39,1,147.2,15710.656
769,2023-10-17 18:00,111.89,0,0,109.77,0,1,116.5,13035.185
770,2023-10-17 19:00,3.98,0,0,6.04,0,1,116.5,463.67
771,2023-10-17 20:00,0,0,0,0,0,1,116.5,0
772,2023-10-17 21:00,0,0,0,0,0,1,116.5,0
773,2023-10-17 22:00,0,0,0,0,0,1,94,0
774,2023-10-17 23:00,0,0,0,0,0,1,94,0
775,2023-10-18 0:00,0,0,0,0,0,1,94,0
776,2023-10-18 1:00,0,0,0,0,0,1,94,0
777,2023-10-18 2:00,0,0,0,0,0,1,94,0
778,2023-10-18 3:00,0,0,0,0,0,1,94,0
779,2023-10-18 4:00,0,0,0,0,0,1,94,0
780,2023-10-18 5:00,0,0,0,0,0,1,94,0
781,2023-10-18 6:00,0,0,0,0,0,1,94,0
782,2023-10-18 7:00,0,0,0,0,0,1,94,0
783,2023-10-18 8:00,0,0,0,0,0,1,94,0
784,2023-10-18 9:00,0,0,0,0,0,1,116.5,0
785,2023-10-18 10:00,20.61,76.79,95.87,79.98,0,1,116.5,2401.065
786,2023-10-18 11:00,0,35.37,161.11,112.24,0,1,116.5,0
787,2023-10-18 12:00,26.88,34.49,146.08,93.54,0,1,116.5,3131.52
788,2023-10-18 13:00,0,38.28,185.5,146.54,0,1,116.5,0
789,2023-10-18 14:00,181.11,240.49,46.1,9.68,-16.67,1,147.2,26659.392
790,2023-10-18 15:00,179.12,239.8,42.41,0,-18.01,1,147.2,26366.464
791,2023-10-18 16:00,174.26,242.79,50.14,0,-17.97,1,147.2,25651.072
792,2023-10-18 17:00,189.91,241.06,32.82,0,-17.96,1,147.2,27954.752
793,2023-10-18 18:00,220.81,238.88,0.23,0,-17.98,1,116.5,25724.365
794,2023-10-18 19:00,3.33,3.34,0,0.1,-0.34,1,116.5,387.945
795,2023-10-18 20:00,0,0,0,0,0,1,116.5,0
796,2023-10-18 21:00,0,0,0,0,0,1,116.5,0
797,2023-10-18 22:00,0,0,0,0,0,1,94,0
798,2023-10-18 23:00,0,0,0,0,0,1,94,0
799,2023-10-19 0:00,0,0,0,0,0,1,94,0
800,2023-10-19 1:00,0,0,0,0,0,1,94,0
801,2023-10-19 2:00,0,0,0,0,0,1,94,0
802,2023-10-19 3:00,0,0,0,0,0,1,94,0
803,2023-10-19 4:00,0,0,0,0,0,1,94,0
804,2023-10-19 5:00,0,0,0,0,0,1,94,0
805,2023-10-19 6:00,0,0,0,0,0,1,94,0
806,2023-10-19 7:00,0,0,0,0,0,1,94,0
807,2023-10-19 8:00,0,0,0,0,0,1,94,0
808,2023-10-19 9:00,0,0,0,0,0,1,116.5,0
809,2023-10-19 10:00,0,0,0,0,0,1,116.5,0
810,2023-10-19 11:00,0,0,0,0,0,1,116.5,0
811,2023-10-19 12:00,0,0,0,0,0,1,116.5,0
812,2023-10-19 13:00,0,0,0,0,0,1,116.5,0
813,2023-10-19 14:00,0.16,0.19,0.06,0.01,0,1,147.2,23.552
814,2023-10-19 15:00,57.57,86.53,18.76,0.02,-19.48,1,147.2,8474.304
815,2023-10-19 16:00,103.92,137.91,25.74,0,-8,1,147.2,15297.024
816,2023-10-19 17:00,0,0,0,0,0,1,147.2,0
817,2023-10-19 18:00,0,0,0,0,0,1,116.5,0
818,2023-10-19 19:00,0,0,0,0,0,1,116.5,0
819,2023-10-19 20:00,0,0,0,0,0,1,116.5,0
820,2023-10-19 21:00,0,0,0,0,0,1,116.5,0
821,2023-10-19 22:00,0,0,0,0,0,1,94,0
822,2023-10-19 23:00,0,0,0,0,0,1,94,0
823,2023-10-20 0:00,0,0,0,0,0,1,94,0
824,2023-10-20 1:00,0,0,0,0,0,1,94,0
825,2023-10-20 2:00,0,0,0,0,0,1,94,0
826,2023-10-20 3:00,0,0,0,0,0,1,94,0
827,2023-10-20 4:00,0,0,0,0,0,1,94,0
828,2023-10-20 5:00,0,0,0,0,0,1,94,0
829,2023-10-20 6:00,0,0,0,0,0,1,94,0
830,2023-10-20 7:00,0,0,0,0,0,1,94,0
831,2023-10-20 8:00,0,0,0,0,0,1,94,0
832,2023-10-20 9:00,0,0,0,0,0,1,116.5,0
833,2023-10-20 10:00,0,0,0,0,0,1,116.5,0
834,2023-10-20 11:00,0,0,0,0,0,1,116.5,0
835,2023-10-20 12:00,0,0,0,0,0,1,116.5,0
836,2023-10-20 13:00,0,0,0,0,0,1,116.5,0
837,2023-10-20 14:00,0,0,0,0,0,1,147.2,0
838,2023-10-20 15:00,0,0,0,0,0,1,147.2,0
